-405,130,32
-395,132,22
-380,137,19
-392,137,19
-393,139,12
-402,146,12
-411,149,36
-400,143,25
-403,144,16
-407,139,15
-399,144,30
-401,137,17
-390,144,12
-395,143,25
-393,139,23
-380,147,24
-399,141,14
-388,135,34
-405,150,26
-399,146,22
-389,127,16
-368,143,30
-404,145,29
-399,137,24
-392,136,25
-386,133,9
-400,141,15
-403,143,15
-390,135,38
-389,130,22
-389,139,21
-396,144,27
-390,146,17
-384,145,13
-408,138,24
-406,134,31
-394,133,27
-382,148,31
-407,135,26
-394,140,26
-409,143,21
-396,138,20
-380,136,17
-394,133,19
-396,131,25
-402,144,24
-413,148,19
-395,130,17
-405,147,22
-391,141,30
-396,130,24
-394,147,1
-401,147,17
-392,125,14
-392,140,15
-401,144,30
-401,142,12
-394,136,25
-415,124,26
-417,135,14
-414,140,24
-402,159,26
-421,136,21
-412,143,24
-402,121,30
-415,138,24
-413,142,19
-404,151,20
-410,144,28
-395,126,31
-400,133,14
-392,140,17
-398,141,21
-435,137,33
-417,135,25
-396,140,16
-404,137,40
-416,147,17
-392,142,20
-392,144,12
-407,138,34
-393,149,17
-402,147,18
-392,149,28
-401,135,35
-391,136,17
-390,141,43
-396,138,36
-408,140,20
-385,146,13
-401,132,17
-383,133,21
-398,149,13
-384,158,17
-405,140,25
-386,126,14
-400,150,24
-392,128,19
-393,140,20
-396,126,15
-404,148,29
-387,132,28
-399,146,20
-400,131,23
-398,138,21
-395,134,18
-403,131,17
-399,153,17
-377,141,35
-390,149,19
-407,133,18
-410,140,18
-396,143,25
-385,137,21
-407,131,3
-400,147,12
-384,139,24
-397,143,11
-390,135,25
-401,141,31
-396,136,32
-397,131,17
-392,146,25
-397,141,18
-399,143,30
-393,131,14
-386,135,28
-383,133,38
-412,145,22
-385,139,26
-393,137,15
-383,139,20
-391,148,14
-402,126,15
-397,136,21
-397,125,14
-389,137,26
-409,130,28
-382,146,22
-403,155,20
-390,140,22
-389,141,11
-396,151,28
-391,128,20
-395,141,21
-407,142,12
-402,147,26
-394,131,23
-399,134,29
-395,137,30
-382,136,20
-400,130,8
-403,145,22
-393,135,21
-396,150,21
-390,138,25
-391,139,27
-392,138,27
-390,142,35
-409,141,24
-382,140,15
-398,134,26
-402,128,23
-400,141,35
-400,123,21
-410,136,13
-413,137,27
-400,134,15
-394,138,32
-408,129,17
-387,139,26
-398,140,14
-390,150,22
-391,134,25
-394,137,27
-385,137,32
-387,132,25
-395,127,14
-381,148,14
-398,143,18
-398,145,18
-393,140,15
-406,145,25
-383,145,17
-399,129,14
-423,144,34
-397,127,18
-399,133,26
-392,139,9
-399,130,21
-387,125,33
