-117,187,-279
-117,177,-283
-123,187,-289
-113,193,-285
-121,191,-291
-107,193,-295
-115,195,-289
-106,204,-302
-114,196,-296
-111,203,-297
-106,210,-294
-102,218,-296
-105,215,-301
-96,222,-300
-102,210,-294
-103,211,-301
-105,213,-301
-103,213,-299
-100,220,-296
-104,220,-300
-95,215,-301
-95,229,-305
-98,219,-307
-100,212,-306
-92,226,-300
-107,223,-307
-91,223,-295
-98,228,-306
-95,221,-305
-97,235,-305
-91,229,-311
-93,221,-307
-90,226,-318
-89,229,-309
-93,235,-321
-92,228,-316
-91,233,-319
-89,235,-321
-88,248,-316
-87,233,-315
-89,239,-319
-85,237,-313
-79,235,-309
-85,235,-319
-84,236,-320
-79,239,-319
-86,238,-316
-74,240,-322
-78,240,-316
-85,249,-321
-88,244,-318
-89,245,-319
-83,251,-321
-71,237,-317
-76,248,-324
-75,246,-346
-69,253,-347
-71,251,-355
-65,257,-367
-53,247,-373
-47,245,-379
-58,254,-378
-51,253,-395
-46,256,-390
-43,257,-389
-39,263,-385
-33,255,-395
-28,274,-392
-20,270,-396
-14,272,-408
-7,281,-399
-8,280,-404
-7,281,-405
8,288,-400
13,301,-409
18,296,-406
25,301,-411
40,296,-420
35,299,-423
38,296,-424
42,298,-430
47,293,-445
50,296,-452
57,287,-451
71,291,-453
82,290,-452
82,292,-458
84,292,-462
89,294,-464
107,281,-469
105,281,-471
109,279,-465
113,291,-475
117,283,-469
116,282,-464
108,286,-460
117,283,-469
110,278,-470
100,288,-472
116,278,-474
116,276,-474
126,288,-478
133,283,-479
130,276,-478
133,275,-475
125,283,-479
119,283,-473
117,283,-489
116,280,-478
102,268,-478
94,262,-494
91,263,-485
86,254,-484
85,259,-489
85,247,-493
92,240,-500
90,238,-500
91,235,-499
84,240,-498
84,242,-486
80,242,-494
78,241,-493
74,226,-500
73,235,-497
74,240,-484
68,234,-484
77,227,-501
71,235,-495
76,238,-488
65,235,-487
61,237,-489
55,233,-483
63,229,-497
68,238,-484
69,237,-483
69,243,-483
67,237,-485
59,231,-491
59,227,-485
62,234,-494
65,235,-483
65,235,-489
59,231,-495
59,231,-501
61,225,-503
69,221,-497
68,234,-496
73,225,-495
70,224,-500
69,221,-493
78,220,-508
77,217,-505
69,207,-501
77,199,-511
83,207,-507
75,203,-511
77,201,-509
81,201,-507
81,195,-511
81,193,-507
78,202,-518
73,197,-517
76,208,-508
74,208,-512
92,206,-510
83,215,-513
87,207,-505
92,212,-508
94,218,-504
103,223,-513
93,217,-503
108,220,-508
105,227,-507
110,222,-498
104,230,-502
102,240,-498
105,239,-495
104,242,-500
107,241,-485
93,239,-499
103,245,-501
107,243,-499
106,244,-492
103,241,-503
108,240,-504
107,237,-503
103,234,-506
117,239,-509
127,245,-497
132,240,-506
124,230,-506
128,234,-514
129,233,-505
131,233,-511
134,230,-508
122,228,-510
113,219,-513
106,210,-512
105,213,-517
104,202,-510
95,203,-513
95,203,-517
85,205,-511
73,209,-509
73,203,-507
67,207,-505
58,198,-508
57,195,-503
54,194,-506
55,193,-507
55,187,-503
47,189,-503
40,190,-502
42,186,-500
46,186,-510
47,189,-505
51,183,-511
59,181,-505
50,186,-512
66,181,-507
77,177,-521
87,185,-527
96,184,-504
84,186,-518
90,190,-510
86,188,-512
75,179,-519
83,185,-515
74,190,-504
69,187,-511
59,189,-511
61,187,-505
54,186,-502
47,189,-505
62,190,-504
40,186,-502
37,181,-503
29,179,-501
36,178,-506
36,174,-496
32,178,-496
37,177,-501
39,163,-503
46,168,-508
39,157,-509
42,138,-506
32,142,-516
43,129,-513
49,133,-505
53,135,-503
51,137,-517
56,132,-508
48,130,-518
51,131,-507
42,134,-510
32,122,-515
38,134,-512
30,132,-508
33,133,-503
38,130,-508
28,136,-506
29,139,-497
23,141,-497
15,145,-499
21,153,-497
19,155,-495
13,165,-497
5,163,-487
8,172,-488
2,174,-490
7,167,-483
1,187,-475
-1,185,-475
7,183,-481
4,196,-470
14,198,-480
13,203,-487
17,203,-479
26,208,-486
23,205,-493
32,214,-492
39,205,-487
36,210,-494
37,213,-495
47,209,-495
48,206,-502
61,205,-499
58,200,-508
72,192,-513
72,194,-508
81,195,-513
73,191,-521
