-270,993,407
-355,41,308
-426,187,199
-363,138,395
-500,503,-136
-560,468,-663
-420,341,-259
-207,-132,8
-57,-834,125
-88,-1305,60
-157,-1394,223
-129,-1416,330
-117,-1651,352
-168,-1999,304
-218,-1924,177
-389,-1137,-118
-498,-383,-44
-540,125,-223
-662,906,-377
-699,1559,-359
-557,1655,-95
-486,1587,69
-425,1354,-158
-444,522,-372
-370,-133,-112
-336,-616,62
-404,-648,-6
-452,-531,-109
-575,29,-456
-587,462,-655
-587,1032,-778
-472,1054,-340
-525,1098,-297
-497,1262,-121
-480,1461,-47
-492,1844,-23
-451,2563,134
-513,3741,256
-490,4435,293
-360,5105,818
-424,5763,704
-509,5600,645
-532,5039,1032
-460,3773,1204
-330,2782,1502
-288,1866,1753
-359,1226,1548
-379,1153,1358
-350,1037,1166
-288,1184,390
-356,1403,0
-418,1697,-30
-494,2333,5
-508,2092,228
-497,1561,659
-453,1220,780
-419,1113,517
-371,1010,568
-318,1502,984
-375,1820,1083
-415,2169,910
-467,2770,729
-400,2760,716
-370,2672,987
-330,2756,767
-188,597,1556
-368,164,289
-394,135,51
-390,137,4
-388,137,3
-393,137,14
-414,139,5
-392,153,10
-386,151,21
-375,140,-7
-371,137,14
-385,146,9
-349,142,17
-357,151,18
-351,143,13
-354,162,6
-341,147,-45
-350,144,-77
-371,150,-214
-397,144,-200
-436,138,-87
-430,143,8
-461,168,10
-547,179,1
-513,162,17
-456,163,12
-345,120,18
-420,136,7
-406,142,17
-392,140,20
-389,140,13
-378,139,13
-386,131,17
-383,136,20
-379,143,14
-386,131,9
-352,126,10
-352,136,10
-347,112,14
-345,135,14
-417,139,26
-416,151,30
-405,142,27
-416,158,8
-400,136,18
-410,141,12
-402,140,11
-407,126,13
-380,137,7
-394,131,8
-387,128,27
-390,137,10
-374,136,35
-378,127,9
-406,149,13
-384,139,17
-400,157,8
-368,165,11
-403,143,9
-416,146,23
-401,142,11
-410,150,20
-449,141,15
-449,142,5
-403,138,21
-389,143,31
-392,130,20
-403,131,18
-401,149,15
-382,150,19
-362,161,9
-390,161,16
-380,168,23
-365,176,5
-371,218,1
-364,227,11
-361,241,10
-366,286,20
-363,370,24
-356,526,33
-330,694,30
-336,685,15
-255,769,34
-171,1122,-2
-274,2120,-31
-222,3660,-25
-263,4728,-20
-242,5768,-57
-354,6709,-81
-445,7023,-54
-403,7297,-73
-381,7690,-73
-510,7960,-107
-564,7936,-127
-431,7472,-297
-189,7180,-730
-65,7160,-1197
120,7244,-1657
60,7694,-1756
-174,8159,-1440
-367,8257,-1102
-381,8177,-947
-327,8317,-944
-511,8519,-1039
-197,8413,-936
-170,8290,-819
-75,8296,-801
6,8137,-856
-52,8193,-771
-151,8334,-504
-167,8412,-447
-153,8501,-448
-179,8039,-378
-215,8035,-296
-270,8254,-201
-295,8286,-128
-356,8513,-41
-327,8365,11
-422,8157,107
-377,8164,125
-440,8129,175
-557,8055,250
-499,7913,143
-622,7925,141
-303,8097,-85
-451,7908,64
-562,7909,171
-753,8107,272
-796,7977,316
-1081,8414,403
-584,8386,119
-179,8283,-127
-324,7732,-700
-999,8496,354
-599,8545,272
-1093,8671,281
-982,8236,216
-446,7873,212
-831,8204,342
-728,8080,-48
-971,7911,-47
-1087,7904,-52
-1013,7403,-36
-1879,6956,546
-2122,6779,377
-1549,6165,258
-2193,5927,49
-2012,5565,95
-2140,5236,-211
-1495,5047,87
-1278,4783,-110
-976,4374,-69
-802,4461,189
-1054,4446,53
-929,4460,-38
-1207,4524,-105
-1696,4525,102
-1925,4278,235
-1104,4001,242
-805,3849,225
-414,3743,204
-108,3747,227
-552,3687,183
-348,3601,104
-464,3512,188
-352,3776,275
-427,4145,484
-592,4382,543
-1114,4676,684
-974,4740,502
-1366,4904,276
-286,4432,-45
-172,4184,-26
-223,3922,49
-600,3411,408
-819,3107,-11
-932,2859,-34
-1113,2383,-39
-902,2064,-44
-842,1747,-24
-773,1475,-25
-467,1275,-9
-365,938,-15
-371,426,4
-338,-38,17
-328,-395,17
-394,-658,18
-464,-786,4
-617,-951,9
-500,-1036,12
-438,-1118,10
-352,-1149,34
-381,-1226,23
-486,-1418,12
-462,-1592,10
-323,-1610,-40
-355,-1596,-100
-590,-1449,-213
-596,-1259,-69
-650,-1261,-32
-511,-1177,7
-456,-1120,46
-384,-1000,56
-297,-956,23
-246,-934,18
-342,-879,6
-209,-794,-2
-220,-767,16
-412,-903,-54
-382,-1029,-19
-414,-1124,-12
-387,-1267,52
-300,-1343,112
-198,-1495,133
-197,-1854,107
-135,-2085,74
-130,-2325,52
87,-2858,65
194,-3294,69
-200,-3521,102
-119,-3977,201
-287,-4336,37
-150,-4767,4
-50,-5509,-22
14,-5939,-43
-289,-6031,20
-470,-6744,-11
-871,-6639,-7
-558,-7055,-87
-392,-7430,-7
-309,-7639,111
-302,-7793,135
46,-7934,-34
174,-8187,-18
103,-8546,-144
174,-7807,-143
321,-7977,-231
548,-7998,-347
381,-8033,-332
388,-8391,-298
468,-8430,-440
47,-8193,-184
2,-8045,-145
11,-7931,-199
-270,-8025,-84
-466,-8282,67
-565,-8462,178
-761,-8416,346
-897,-8299,390
-905,-8089,418
-1073,-7995,517
-1035,-7956,558
-1017,-7914,600
-974,-7746,564
-978,-7709,452
-929,-7546,251
-1003,-7431,245
-955,-7416,227
-841,-7525,79
-718,-7705,-56
-726,-7960,-59
-847,-8250,252
-945,-8139,463
-916,-8034,423
-862,-8048,256
-830,-8076,370
-896,-8180,434
-948,-8185,465
-937,-8085,427
-837,-7919,335
-830,-7897,288
-880,-7749,239
-916,-7502,179
-831,-7476,49
-813,-7320,48
-858,-6949,316
-728,-6724,399
-581,-6565,217
-564,-6472,169
-549,-6471,75
-534,-6457,37
-599,-6442,131
-565,-6189,113
-503,-5978,-59
-504,-5723,-158
-508,-5278,-398
-414,-4974,-483
-371,-4673,-550
-346,-4322,-490
-403,-4154,-359
-360,-4010,-193
-305,-3646,-38
-298,-3186,-28
-242,-2707,-195
-206,-2606,-467
-225,-2715,-501
-165,-3033,-616
-68,-3317,-617
-33,-3375,-455
-242,-4573,-192
71,-4576,-375
-655,-3067,-154
-339,-607,-162
-84,79,-129
23,79,-198
157,88,-229
207,84,-36
264,101,3
151,117,7
1,132,20
-267,144,16
-376,152,7
-429,163,8
-373,159,20
-398,147,388
-347,127,1590
-418,203,249
-370,143,198
-347,218,122
-363,184,59
-347,158,39
-357,129,56
-367,144,53
-347,149,51
-360,132,26
-374,132,36
-356,132,27
-373,129,39
-351,95,-81
-92,-30,-521
21,84,-516
132,68,-228
540,20,22
-17,131,6
-269,150,-1
-328,145,-7
-335,161,1
-351,135,5
-333,137,5
-374,147,3
-362,147,-5
-364,132,3
-389,136,-1
-385,133,-1
-388,128,-13
-382,142,-3
-385,128,-1
-360,140,5
-369,131,3
-369,134,-8
-368,127,-2
-380,130,-8
-378,131,-4
-379,134,0
-383,133,-12
-393,132,2
-397,131,-11
-376,136,-4
-393,126,0
-394,139,15
-377,146,-7
-382,139,-18
-361,129,-3
-375,137,1
-388,133,-7
-374,145,1
-364,124,10
-387,151,5
-387,130,-15
-372,141,-3
-376,141,4
-376,135,7
-373,138,13
-359,143,5
-368,129,0
-387,104,-37
-390,42,-99
-406,-68,-144
-412,-107,-167
-404,-93,-180
-410,-195,-104
-434,-305,-181
-427,-500,-590
-441,-982,-27
-430,-1524,38
-420,-1888,23
-431,-2375,21
-435,-3175,26
-441,-3811,17
-381,-4296,-268
-421,-4603,-259
-502,-4812,-230
-495,-5152,-176
-341,-5641,-25
-253,-5991,78
-380,-6088,-5
-486,-6080,-54
-544,-6106,-79
-479,-6596,70
-374,-7137,87
-359,-7323,103
-495,-7237,84
-571,-7131,87
-488,-7160,27
-572,-7395,-277
-714,-7420,-527
-765,-7334,-532
