-387,138,9
-383,136,24
-407,132,29
-375,143,21
-380,137,19
-395,138,23
-404,145,22
-393,136,9
-389,135,18
-401,135,21
-399,142,18
-391,140,10
-397,140,31
-392,138,30
-387,146,21
-386,136,7
-397,132,24
-392,126,21
-396,130,30
-403,128,30
-393,137,14
-390,134,30
-391,128,17
-391,138,17
-392,142,24
-375,144,24
-400,142,20
-379,127,33
-392,129,25
-399,133,29
-410,132,18
-403,138,27
-391,144,23
-387,137,27
-397,138,30
-418,141,24
-387,130,23
-388,126,24
-394,122,12
-399,130,20
-406,141,19
-403,150,23
-382,127,33
-389,134,31
-392,135,28
-396,136,16
-400,129,13
-408,141,20
-393,136,30
-393,147,21
-395,135,21
-392,129,27
-395,130,29
-392,137,19
-398,138,33
-400,141,35
-402,149,32
-393,135,30
-403,144,16
-386,148,20
-388,138,29
-382,127,19
-395,134,12
-392,138,12
-386,140,23
-395,129,28
-391,123,15
-386,132,22
-384,134,25
-389,145,22
-392,140,28
-383,140,32
-380,132,16
-390,145,19
-391,142,18
-390,138,11
-387,145,28
-392,138,19
-388,134,23
-395,138,13
-389,128,23
-384,141,32
-395,143,20
-390,130,32
-392,127,24
-402,138,18
-388,125,28
-391,137,10
-383,143,25
-392,152,6
-386,148,5
-407,143,18
-393,126,23
-392,141,27
-395,144,21
-390,137,12
-408,135,14
-386,139,14
-390,137,25
-400,136,16
-396,138,25
-387,132,29
-388,132,15
-410,133,26
-378,139,21
-380,147,17
-390,145,14
-393,142,21
-385,134,24
-396,132,20
-390,132,37
-406,136,19
-395,124,20
-404,142,27
-378,128,18
-412,137,32
-396,155,30
-401,136,19
-383,146,22
-400,121,20
-378,145,25
-391,144,27
-403,137,25
-393,137,26
-401,122,27
-397,133,21
-405,144,16
-411,137,10
-394,136,18
-388,131,22
-399,136,25
-398,133,28
-388,125,23
-388,140,20
-397,140,18
-405,128,16
-389,132,11
-381,132,29
-408,144,10
-407,135,9
-396,142,13
-408,135,25
-387,132,23
-404,130,25
-382,138,27
-403,128,11
-392,129,24
-386,128,15
-381,134,24
-386,125,29
-401,133,32
-398,140,14
-412,127,33
-382,142,22
-405,140,29
-397,135,21
-389,130,21
-413,132,19
-373,139,35
-387,137,18
-391,130,17
-411,134,18
-382,144,18
-388,145,33
-391,146,15
-397,135,28
-389,139,17
-406,124,21
-382,146,31
-390,141,15
-395,132,12
-385,143,27
-400,145,33
-390,138,27
-406,145,19
-396,141,28
-397,138,9
-388,130,15
-395,137,41
-398,138,11
-414,136,17
-392,146,15
-392,142,13
-390,143,24
-387,143,1
-401,132,28
-392,137,19
-390,137,20
-377,128,5
-399,136,16
-392,132,25
-424,140,13
-394,136,30
-402,136,29
-404,135,20
-393,139,31
-388,130,15
-400,134,16
-404,132,17
-394,115,21
-400,138,13
-385,148,12
-396,126,32
-406,130,20
-400,137,31
-385,137,37
-398,133,25
-398,130,32
-392,132,25
-395,139,26
-399,134,21
-396,127,23
-402,137,27
-393,130,29
-387,135,19
-390,139,30
-391,151,22
-400,138,21
-393,136,23
-388,131,33
-403,138,24
-373,125,14
-406,139,9
-394,140,7
-390,122,27
-400,134,19
-399,137,20
-383,142,17
-398,141,15
-393,146,13
-397,136,30
-401,123,23
-394,135,14
-396,135,31
-393,146,13
-384,137,9
-391,136,35
-392,140,23
-401,148,21
-411,141,2
-395,143,20
-391,132,25
-389,146,20
-380,150,29
-397,133,21
-391,129,13
-395,150,36
-398,128,27
-389,135,23
-388,146,9
-414,136,16
-390,138,17
-391,143,16
-384,135,25
-398,135,20
-390,135,9
-415,148,11
-388,155,13
-386,135,15
-396,143,17
-389,143,19
-397,148,37
-394,134,32
-392,131,28
-396,139,18
-391,140,27
-396,141,9
-390,136,38
-394,147,20
-404,144,11
-390,151,14
-400,129,21
-404,142,20
-372,136,22
-404,136,14
-390,136,15
-400,131,36
-400,153,11
-393,132,22
-401,128,19
-390,134,19
-391,147,25
-384,143,13
-395,147,25
-388,152,16
-388,143,27
-401,126,24
-393,142,26
-406,140,24
-395,136,22
-385,139,14
-376,134,31
-371,147,16
-401,135,17
-387,133,17
-388,144,28
-397,138,19
-389,140,21
-411,136,20
-386,139,20
-383,137,19
-390,135,24
-387,145,12
-390,122,25
-383,145,23
-393,142,21
-394,137,27
-382,144,24
-395,139,18
-392,136,29
-396,131,13
-402,139,2
-415,139,15
-398,129,19
-399,122,19
-376,142,24
-396,126,20
-401,143,11
-387,143,27
-387,132,22
-391,141,21
-392,139,30
-385,137,14
-386,140,25
-394,142,15
-399,141,21
-399,139,19
-395,144,7
-397,132,18
-400,132,17
-379,140,16
-408,132,27
-394,132,26
-398,142,26
-385,133,30
-409,138,20
-396,139,21
-396,137,24
-395,122,12
-384,139,25
-405,129,20
-394,152,17
-398,146,22
-391,138,14
-402,124,23
-400,127,14
-393,128,13
-399,144,10
