-659,-6908,101
-3916,-6531,53
-1861,-7060,82
48,-7129,80
-502,-6461,-125
-3125,-6101,-222
-4065,-6001,-232
-2389,-6380,-86
-1830,-6217,21
-2661,-5376,111
-4309,-4678,-188
-3897,-5478,-357
-472,-6228,-243
-47,-6100,-45
-1027,-5250,57
-2089,-4916,113
-1964,-4854,-74
482,-5554,-133
642,-5872,-264
1093,-6084,-4
1231,-6137,187
184,-5757,174
172,-5701,3
2347,-6791,22
3347,-7051,35
2569,-6804,-37
559,-6528,-102
-1021,-6245,-178
-2193,-5957,-381
-1390,-6242,-493
1366,-6835,-729
2620,-7172,-985
1936,-7030,-861
627,-6710,-636
-223,-6170,-426
-894,-5913,-355
-84,-6330,-214
1773,-7206,-196
1949,-7268,-40
1120,-6848,139
513,-6498,249
23,-6225,299
-825,-5974,312
-985,-6147,342
-1008,-6084,269
-428,-6034,305
-33,-6172,257
389,-6490,278
-314,-6550,84
143,-6026,-243
782,-5679,-507
121,-5566,-721
693,-5572,-820
1617,-5878,-848
1349,-5547,-962
950,-5015,-770
878,-5326,-510
932,-5615,-340
942,-5441,-283
1227,-5372,-289
268,-5082,-609
-7,-4849,-682
451,-4699,-826
795,-4813,-884
2210,-5177,-824
1864,-5230,-968
1769,-4794,-978
1038,-4340,-954
649,-3613,-932
387,-3171,-841
850,-2815,-705
1404,-2565,-591
1357,-2241,-520
940,-1449,-348
-25,-806,-298
-351,-283,-109
-527,35,183
-713,277,382
-1009,586,520
-784,935,572
-792,1418,480
-1097,2030,572
-1761,2784,738
-1515,3625,625
-1445,4142,706
-1732,5176,527
-1683,5758,319
-2205,6173,160
-1681,6884,-34
-1567,7505,-207
-1692,7941,-383
-2181,8550,-559
-2582,9474,-652
-2528,10492,-726
-2770,10648,-758
-2850,11108,-708
-2979,11158,-543
-2102,10551,-307
-2729,10822,-339
-2770,11360,-263
-2057,11526,-39
-2599,11681,207
-3122,11548,379
-2916,11447,396
-4033,12413,426
-3780,12460,629
-4328,11857,1089
-3545,11455,1122
-3475,11654,846
-3799,12972,579
-3152,13369,593
-2250,13246,512
-2117,13276,259
-3619,13678,242
-4885,13575,276
-6072,13129,352
-5274,12222,43
-3244,11103,-92
426,10543,434
889,10211,615
-607,9595,427
-3160,8819,359
-1938,8396,725
1486,8209,1415
3394,8218,1639
2445,8637,1465
1641,9810,1036
2810,11335,835
3063,10901,1389
3757,10520,1843
4301,11100,1446
3377,12306,692
3195,12566,251
2763,10927,393
1297,9039,1066
810,7696,1786
1298,6938,1528
709,6558,964
459,6315,830
1051,6540,705
2165,6464,585
2438,5971,299
848,5799,-7
109,6406,-147
913,6884,-199
2317,6919,-232
3493,6386,-381
3841,6075,-968
2720,6560,-1344
1985,6725,-1820
1068,6450,-2189
1272,5301,-2222
1135,4099,-2206
1227,2369,-2441
785,1092,-2693
1543,112,-2417
351,-1025,-2288
-756,-1810,-2481
-453,-2472,-2312
-981,-2894,-1060
-1259,-2815,-488
-548,-1483,-553
1145,1138,173
1834,2014,88
-445,2061,-1030
-3051,4743,-1728
-2674,4140,-155
-3838,6028,-105
-3991,6439,-650
-3310,5785,-1056
-1550,4015,-1101
654,1668,-285
-1531,1858,-1032
-2804,1522,-1533
-2029,172,-431
-453,-254,-88
585,-806,-622
1354,-1297,-1586
1594,-969,-960
-48,-616,-890
-2141,47,-92
-3092,1970,294
-2711,3427,541
-3848,5218,828
-6126,6600,764
-4746,6339,469
-1187,3737,-164
189,3999,-74
3925,3705,178
8151,2533,1476
7801,989,1499
8591,-747,899
1385,-367,-469
-4530,683,212
-6808,2274,205
-7787,2543,-745
-2786,-1977,-376
-588,-696,-643
3797,-73,261
-1395,-271,479
-433,-161,-26
-1550,474,-687
-3461,180,-1375
-3373,232,-1404
-2027,935,-772
-888,1283,-435
-1578,1047,-184
-3846,-7,-535
-4470,-598,-1689
-3931,-379,-1621
-2347,771,-672
-1349,1819,-229
-895,2394,298
-1391,2642,167
-2339,2623,-244
-1342,3356,-404
-475,3933,-291
-2253,3269,-590
-3299,2810,-576
-2015,3090,151
-789,3093,14
702,2850,599
-729,2844,238
-2504,2418,8
-1242,2602,-100
-331,2959,-138
-1943,3299,-344
-2014,3519,-255
-588,3398,-96
-339,3208,-157
-1953,3128,-1
-1720,3000,355
-877,2983,197
-742,2565,-44
267,2829,494
328,4284,1286
-194,5275,1731
717,5306,1009
1448,5323,318
906,5354,159
767,5358,466
989,5163,829
2608,5715,1072
2998,6881,877
1465,6847,549
1537,6639,482
1915,6770,543
1819,7310,210
1272,7513,-137
966,7651,-152
-315,8034,51
193,8003,59
579,7208,131
1329,6896,384
1050,6881,149
717,6955,-12
691,7081,-232
-294,7177,-699
-895,7242,-633
-604,7017,-564
-627,6459,-851
-862,6415,-804
-417,6628,-733
-1219,6653,-4
-800,6324,587
915,6005,524
1913,5278,-79
274,5093,-1046
-1687,5242,-1007
-1409,5310,-122
349,5265,424
1058,5152,-1123
173,4066,-1198
1127,3509,-695
-137,4536,260
-1931,6304,903
-2344,6303,52
-2071,4316,-440
-1023,1538,-595
209,1762,-1254
-893,2517,-1369
-1870,1954,-1132
-3652,757,-1003
-1967,191,-817
-1411,-310,-890
1954,-1673,-615
2407,-2523,48
1957,-2231,-51
1240,-2377,-470
95,-2958,-666
-338,-4897,-141
614,-5983,34
250,-6068,-118
677,-5124,-325
716,-5468,-161
-448,-6580,-485
-1193,-8391,-948
-1477,-9570,-721
-296,-10835,-742
257,-11728,-1093
-1183,-11623,-1031
-2975,-11929,-1324
-2623,-13081,-2586
-1558,-13842,-2689
-2124,-13899,-1696
-2918,-13557,-620
-2883,-14132,-1371
-3551,-14842,-2634
-2430,-15571,-3683
-1983,-14590,-3577
-1434,-12580,-2622
-516,-9886,-1208
-1798,-8703,-684
-2814,-8162,-708
-2290,-7792,-1278
-1444,-7106,-1306
4,-6660,-1187
58,-6220,-403
48,-5746,504
366,-4840,586
-2016,-4418,-217
-1711,-4399,-735
357,-4396,-853
1160,-4693,-761
1322,-4835,-244
3196,-4497,425
5033,-3689,1109
5853,-3354,1237
6806,-3107,580
7057,-2415,245
7213,-2314,445
9385,-2537,338
10033,-2743,923
9545,-2285,960
10236,-2208,640
16287,-2918,-766
18629,-3087,-2171
15739,-2389,-2266
9958,-94,-1073
8054,935,-140
11668,32,1252
17528,-1051,1717
14885,-1566,1616
9994,-1792,1515
8719,-2251,943
11556,-3091,230
12516,-3685,-50
11958,-4201,605
12014,-3701,354
11032,-2531,-89
6670,-996,-980
6028,381,-3217
8090,225,-2032
8797,-623,-635
9161,-910,-170
9043,-1416,206
7965,-2731,794
8083,-3228,1049
9516,-2762,901
10805,-1012,862
10424,218,883
9451,5,17
5260,-1245,-1695
5501,-1045,-2664
8839,78,-1900
13332,658,-407
14838,1449,425
15821,2192,701
14700,617,729
11508,-766,601
10559,-1274,-9
12286,-1660,173
11932,75,1127
11101,1136,365
10863,201,-1143
8722,-551,-2342
7604,160,-2904
5376,2503,-2985
7080,5095,-2333
11556,6583,-1507
7610,4262,-1327
4841,2997,-1232
3496,2274,-1472
3407,1671,-1365
5823,3207,-1350
7213,4120,-913
5224,3317,-927
3087,2756,-1281
1240,1550,-1469
904,804,-1418
868,505,-1300
133,366,-1162
-1000,467,-1464
-2305,156,-2073
-2975,71,-1562
-4652,323,-991
-5846,157,-541
-6834,361,-291
-7394,-79,-114
-11006,-771,-301
-16435,-1892,517
-19155,-3644,1826
-20966,-5011,2516
-26456,-6840,2589
-32768,-6890,2946
-30932,-3818,3950
-19916,1952,4091
-14342,3241,2933
-14413,2226,2143
-14044,1296,1414
-14081,1043,1090
-12091,806,1144
-11124,616,1925
-13553,642,2152
-14965,117,2492
-15448,99,2528
-15423,1781,1571
-17461,3592,551
-21555,4278,624
-23937,4540,2169
-22294,4584,3645
-18978,2873,3413
-15775,210,1686
-16537,-1895,288
-17693,-3236,-1225
-10227,-2459,-1967
-3238,-792,-1993
-2569,71,-1495
-6946,-1447,-1351
-9023,-3130,-883
-7881,-2454,-491
-5979,-917,294
-6261,-440,829
-7739,-1340,964
-9900,-2400,611
-10816,-3717,-374
-11883,-3309,-1556
-8397,-1961,-1656
-3752,-1521,-882
-4117,-1723,-20
-3897,-2104,360
-4212,-2290,429
-3852,-2040,-174
-2172,-2194,-203
401,-2128,169
-228,-1545,-78
-2121,-1676,-592
-3431,-1623,-801
-4277,-949,-1266
-3352,-544,-1193
-2326,-686,-1186
-1027,-831,-1382
-149,-751,-1074
-399,-692,-738
-2792,-564,-1250
-3095,-392,-1326
-2077,-324,-1042
-2012,-387,-1128
-2125,-331,-1686
-1353,95,-1745
-2412,121,-847
-2942,-603,257
-3297,-1581,2970
-3294,-957,4517
-2480,294,4861
-1838,1663,4678
-2300,2126,3870
-3390,1232,2126
-5275,385,144
-4808,297,-690
-2835,471,-32
636,182,1428
2122,-146,3247
1204,-229,3326
-198,-50,1987
-2347,224,-40
-2208,264,-601
-2272,84,-135
-3217,-772,-1096
-3877,-1048,-1996
-3499,-934,-2182
-2136,-859,-1862
-1211,-1186,-1753
3038,1262,1720
-4046,3755,4129
-9390,1667,1880
-9304,-79,1080
-8248,26,-702
-11919,2738,-3578
-16863,6417,-4368
-12900,4449,-1990
-12471,3225,-535
-12093,959,-628
-10684,-477,-1524
-8854,-140,-871
-6502,1007,307
-5150,1119,1341
-928,-1514,1031
-953,-3647,830
-3710,-1392,849
-4679,676,824
-5946,911,74
-7622,115,-687
-7298,-45,-973
-6846,-127,-829
-7890,-656,-794
-7401,-654,-627
-7315,888,848
-9343,2660,1401
-10445,3336,1503
-10014,3049,1163
-7106,1416,521
-6555,17,-348
-7113,-130,-809
-3178,2120,921
-2020,3312,2121
-2263,2750,1795
-2919,-127,1781
2505,-2285,4508
2242,-2270,5196
-3294,5998,2643
-3733,5722,2003
-2683,1851,1675
-3681,-511,90
-4740,-180,-2330
-3923,-702,-4339
-2758,-1175,-4373
-2695,-604,-2522
-1561,233,1428
-1468,1063,2220
-2564,1267,1118
-3835,625,-1054
-5242,323,-2283
-5394,-20,-1993
-4925,184,-450
-4327,503,257
-5072,693,513
-5293,978,420
-5136,1250,-140
-4394,1303,-743
-4313,529,-1199
-5021,505,-871
-5981,814,-469
-6939,262,-431
-4960,-360,-639
-5631,166,-861
-6990,1595,-438
-6984,1200,103
-7530,233,9
-8916,180,-285
-9320,795,-892
-7850,1609,-1877
-7890,3651,-2147
-8780,4636,-1275
-9521,4360,-102
-9684,2530,-38
-9770,929,-889
-10703,138,-1413
-11387,1031,-318
-11328,1877,1300
-10718,2093,2357
-11595,2395,1796
-14115,3258,844
-16103,3676,421
-14637,2931,1467
-11102,994,2717
-10881,-468,3377
-13490,583,2711
-15484,1951,1613
-15937,2829,968
-13179,2297,540
-12886,1258,204
-16152,1568,317
-16778,2998,665
-16266,3055,-63
-16384,2864,-1204
-15940,2531,-1355
-17835,3214,-1181
-19272,4077,-527
-17087,2897,-1022
-16207,1914,-2442
-16656,2950,-3086
-15755,4467,-2671
-12955,3063,-1806
-10428,1534,-6
-12196,1942,2060
-11597,559,1928
-9201,-2692,1869
-6947,-2907,3780
-5273,-724,3693
-3667,-86,1809
-4997,-240,-309
-4632,-584,-12
-3489,-1676,338
-3186,-1472,479
-2715,-540,246
-2564,-386,76
-1830,-1523,513
-1932,-1649,372
-2229,-397,-413
-1222,879,-948
194,89,-462
949,-1190,331
2246,-1896,1253
4496,-1433,856
7681,-1450,499
9443,-2150,269
12175,-1223,154
13697,43,-48
15073,884,-1017
17245,1383,-869
18821,1392,-365
21471,602,-397
22290,-4,-749
19451,392,-1863
15056,4615,-2764
13450,7995,-3331
13534,7662,-3222
16158,4055,-1456
19085,1433,665
21224,-832,1521
24003,-1813,1827
25349,-1080,2927
25492,-1043,3530
26089,-1063,2555
25019,-631,1569
23222,-250,-710
19593,170,-2558
16373,1054,-4988
15497,2661,-7534
14437,5547,-8622
13378,6512,-8450
12962,5169,-6932
13059,2636,-4968
13106,1471,-3844
12712,932,-4210
11378,1003,-3090
11613,1319,-1382
11683,1824,538
9908,1606,1443
8772,707,1998
6892,413,2041
2823,1534,2039
1416,1755,2646
814,336,2547
1370,-1998,1420
2534,-2173,-201
2202,-1433,-2223
1481,-899,-2818
871,-979,-2268
172,-813,-646
-896,-572,136
-913,-1190,822
-692,-1491,778
196,-983,483
1171,-856,257
1051,-1668,-287
1385,-2116,233
633,-1140,717
1010,81,1862
1852,171,2865
3401,583,3645
3791,856,4258
5248,505,4388
4274,548,3803
4573,449,3562
7795,315,4836
8987,973,6415
9359,2382,7015
9696,2588,6987
9664,1890,6033
9406,1024,3419
10350,1087,2344
11917,2504,2639
12415,4855,4029
12743,5735,5000
12246,5325,3558
11046,3293,-843
7509,1631,-3722
7165,674,-4367
6530,1991,-1733
7000,3646,749
6828,5118,1465
5994,5435,852
5097,4898,-993
3938,5170,-3943
3703,6131,-4993
3846,7426,-2553
3987,7654,504
4615,7707,2595
3376,7903,2800
715,8566,2603
867,12109,5072
918,13794,7611
378,13615,8673
-1640,12854,8124
-2612,13474,7543
-2515,14018,6861
-973,12802,5463
-1600,10456,4328
-2395,9861,3798
-1775,13520,4343
-1617,17182,5953
-855,18942,6144
-1439,18517,4830
-1929,17467,3760
-1915,16501,3773
-516,15061,4625
-939,14366,4336
-2279,14336,3190
-3765,14921,1914
-4012,14279,1834
-2002,13283,2338
-868,11189,2623
-1549,9348,2383
-2592,9336,2833
-2246,10731,3930
-1404,10536,4125
-729,9281,3814
-1065,6920,3225
-842,6192,3055
-342,5393,2722
-280,2969,1866
-199,2336,1373
-38,4131,1414
40,8248,2018
-190,8702,1850
-667,6439,957
-881,3515,-695
-1205,3633,-1071
-1006,5202,-279
-1221,6121,1033
-1371,5874,1666
-1995,6121,2107
-1691,5201,2375
-531,652,1791
325,-5873,481
583,-12044,-1689
1225,-14919,-2720
1728,-17260,-3670
2219,-19561,-3911
3183,-21168,-2934
3427,-22382,-2047
3437,-23124,-2824
2927,-22452,-3797
3117,-20192,-4406
3269,-16163,-4122
3574,-14228,-3001
4296,-13503,-2383
5100,-13862,-3021
3602,-15200,-4577
2413,-16650,-5390
1785,-17874,-5237
1522,-18563,-5245
1240,-19666,-5616
769,-20887,-5780
-85,-22180,-5694
-538,-23543,-5603
-1725,-22501,-5187
-2163,-18738,-4684
-2047,-13478,-2584
-2158,-7967,-1111
-759,-6957,749
-355,-7874,1624
-1228,-9419,1456
-1557,-9333,1163
-2241,-7997,1089
-3325,-5603,22
-4291,-5662,-1261
-4567,-6131,-943
-5793,-6949,-716
-6094,-7919,-755
-4315,-8053,169
-2747,-6410,154
-4383,-5865,-762
-6483,-5815,8
-3283,-4518,1272
-2257,-3926,668
-2859,-4401,-1210
-3468,-4736,-1066
-2307,-3866,-422
-1886,-3220,-136
-3037,-3062,-29
-3871,-2412,255
-1280,-2261,1453
-1319,-2238,693
-1856,-2940,-479
-2428,-4019,-1096
-3466,-4472,-1288
-2583,-4956,-1850
-2636,-4435,-1137
-1646,-3715,-488
-830,-3552,-1070
-1183,-4683,-2366
-2281,-5833,-3115
-2387,-6903,-4398
-1832,-7247,-4496
-1280,-6062,-3700
-414,-5020,-3089
122,-5077,-2756
1618,-6384,-3627
1514,-8422,-4137
2064,-10542,-4607
2059,-11901,-4372
2491,-12302,-3588
1530,-11414,-2819
602,-11844,-2421
805,-13368,-2136
1628,-14467,-877
3218,-14314,-173
3795,-13628,-135
3419,-13190,-641
2322,-13577,-1405
2181,-14298,-838
2265,-15317,429
2995,-15680,144
2606,-15579,-1436
2944,-13468,-2292
3439,-11382,-1944
4405,-11156,-2320
4015,-13766,-5075
2693,-15853,-7300
2802,-15883,-8221
3447,-12159,-7607
3158,-9015,-6951
2438,-7508,-5940
3284,-9171,-3960
5078,-11341,-3794
4754,-11930,-5918
3536,-10863,-9959
3151,-10732,-10206
2451,-10727,-9712
2129,-9770,-7221
2573,-9510,-4390
2483,-9523,-2468
4103,-8964,-1045
4651,-7945,-711
2739,-7233,-1892
499,-7142,-3093
1366,-6598,-2164
4823,461,-2469
2246,1358,-1169
2921,-1058,-627
2183,-1835,-1691
1636,-1987,-2880
1561,-2500,-2235
1582,-2392,-1595
2796,-698,-2105
264,1123,-3093
-846,1623,-2418
-1278,1843,-1871
-1164,1839,-1453
-1515,3857,-411
-2308,8239,294
-2304,10809,1179
-2333,13470,3779
-2165,16785,6752
-2532,17832,6840
-1107,17155,6220
-1585,16243,6328
-3073,17740,7577
-4734,18571,8233
-3814,17933,8137
-3234,18992,7239
-4249,21556,4947
-4458,23012,3017
-4252,20313,2810
-4718,17517,2281
-6837,17986,1507
-5971,22792,4255
-7134,25634,5746
-7899,27959,6946
-6171,27126,7440
-5369,23527,5751
-4378,20338,2133
-5141,18258,704
-6856,16579,2528
-6652,14701,5223
-6197,14065,6286
-5433,14270,6922
-4720,13433,6532
-5297,11847,6356
-5324,10852,6575
-4130,10568,5872
-3916,9668,3479
-5538,8272,-356
-7046,7350,-1737
-6595,7480,-819
-4316,7875,2129
-1406,7677,1991
389,6176,-402
356,3502,-4218
-685,-153,-5308
-1300,-1354,-3662
-1328,-1251,-1568
-2181,-501,-1447
-2310,-302,-1492
-2455,-773,-1581
-2258,-1840,-1253
-1371,-2029,41
-588,-1564,2572
-119,-233,3827
-269,269,2585
-1372,100,-1057
-1423,-1344,-1805
-1838,-3299,-1587
-3053,-5080,-1178
-1808,-6579,-1340
-237,-7223,-777
289,-6206,216
657,-5180,-1075
471,-3806,-2950
373,-2763,-5767
3065,-2882,-6990
4904,-3312,-6831
5461,-2612,-8479
7459,-645,-10289
7874,2184,-11651
12058,5320,-13212
16639,7920,-13073
19430,11071,-12049
20949,15593,-8629
24638,17931,-5356
26628,19345,-2848
30209,20548,-731
24799,18321,351
10419,-3615,3875
26620,-8667,4640
31486,-6200,1183
30275,-1518,1161
28444,1288,2311
27843,1852,1911
28805,1551,2046
30217,-428,2505
26542,-1699,1524
23291,-1570,-560
22396,261,-559
23080,1440,648
22886,1201,2592
20543,-921,4673
13766,-1000,4828
9909,113,3221
8940,1562,763
10811,1427,869
9872,479,2172
6847,183,4100
9489,-1060,4296
11728,-2777,3539
10846,-1717,2853
10618,-800,3726
9985,-894,2879
10036,-1509,2567
6914,-2325,933
7765,-1514,501
8283,-1141,458
4020,-338,1516
2606,-456,2959
2183,-792,2181
2288,-1620,495
2229,-1558,-343
2250,-1284,-377
2407,-1072,-446
655,-526,-632
-264,-546,-470
-311,-363,-272
209,115,61
-2360,889,1126
-4272,1560,1403
-7301,2126,2179
-9404,3689,3156
-11531,3999,2133
-15117,4206,1203
-16051,3942,1131
-15862,3018,1713
-16177,2505,1799
-17681,2380,2186
-17401,2519,2063
-13569,3028,1982
-15644,3951,1332
-21670,6409,1088
-29642,6760,3890
-26904,5432,7291
-24798,3648,6350
-25474,1700,4822
-25404,1201,2580
-26615,1625,1105
-28346,2272,-94
-26512,1790,-619
-27328,1310,35
-30847,3389,1313
-31915,6733,1221
-24512,7481,-1075
-18359,6266,-3488
-19098,2654,-3227
-21074,624,-1794
-22697,1050,-379
-21067,3468,-20
-18568,4616,472
-13935,4916,492
