-387,169,-3
-365,160,-15
-368,170,-9
-375,164,4
-370,164,-1
-370,167,-6
-372,176,-17
-374,174,-10
-368,175,7
-374,175,-8
-369,175,-11
-357,169,-7
-377,173,-15
-357,179,-13
-379,179,-4
-362,177,10
-361,169,0
-368,167,-9
-366,172,-7
-369,182,-9
-364,160,-8
-369,170,-11
-377,176,-2
-345,169,-3
-385,174,-18
-359,187,-10
-365,178,-3
-382,164,3
-367,169,-5
-371,187,-6
-374,158,-2
-372,168,1
-368,169,-11
-366,178,-2
-369,172,-17
-363,183,-4
-377,182,1
-380,166,-10
-354,169,-11
-357,166,-14
-371,168,0
-380,171,-23
-369,172,1
-369,170,-13
-379,169,-25
-378,174,1
-373,166,-8
-386,169,4
-370,170,-10
-377,167,-8
-370,173,-5
-367,177,-13
-369,171,-7
-373,165,-11
-359,177,-3
-370,179,-22
-356,170,-13
-367,166,-3
-375,150,-7
-374,166,-4
-364,167,-4
-382,160,-4
-388,173,1
-374,172,-8
-376,170,-6
-377,172,-9
-373,164,9
-384,168,-10
-366,161,-6
-375,177,-18
-373,168,-19
-376,158,-2
-358,166,-16
-365,173,-7
-371,171,2
-354,166,-2
-382,173,-14
-368,157,-14
-374,182,3
-369,161,-1
-378,175,-16
-371,177,-12
-371,177,-7
-372,161,-10
-372,162,-6
-371,174,-13
-379,183,-7
-367,175,-4
-387,160,-2
-370,170,-9
-370,175,-11
-373,163,-2
-373,185,-13
-365,167,0
-376,170,-23
-372,182,-6
-387,170,2
-366,167,1
-372,176,5
-364,182,-10
-378,180,-3
-358,172,-9
-373,170,3
-371,164,-12
-349,161,-7
-372,172,-7
-390,168,-11
-376,173,-11
-363,160,-11
-362,174,3
-382,175,-10
-379,178,-15
-350,183,-9
-378,168,-9
-363,172,-9
-381,173,3
-369,177,-9
-373,161,-10
-367,175,-5
-355,178,-21
-374,182,-1
-368,169,7
-377,163,-11
-378,170,-10
-359,170,-3
-365,164,-9
-368,175,-1
-368,177,4
-374,161,-7
-359,179,-13
-368,167,-14
-360,160,-4
-386,169,-16
-392,166,-8
-367,170,4
-371,164,-3
-374,162,-17
-368,170,-11
-367,172,-2
-373,172,-4
-365,167,1
-396,152,-3
-383,170,-5
-371,170,-4
-350,174,-1
-371,168,6
-381,176,-1
-381,172,0
-375,157,-14
-375,164,2
-357,169,-4
-383,181,-5
-372,178,-12
-366,173,0
-371,183,-4
-358,179,3
-381,167,-8
-366,175,-10
-372,173,-5
-376,162,1
-365,170,-6
-366,173,-15
-375,177,-16
-363,169,5
-377,171,-14
-365,176,-9
-359,172,0
-366,171,3
-385,171,-3
-381,169,-9
-375,164,-11
-369,177,-22
-360,176,-17
-369,175,-14
-366,171,-2
-377,177,-8
-377,156,-4
-365,158,4
-360,179,-2
-374,181,-6
-364,164,-23
-382,181,-12
-366,171,-7
-365,169,-8
-369,177,-17
-379,167,3
-374,175,-18
-373,185,-10
-363,165,-4
-364,170,-3
-362,157,-19
-368,183,-1
-370,168,-19
-359,173,-25
-368,163,-19
-374,175,-4
-359,168,-12
-371,166,-6
-361,174,-5
-370,167,-17
-373,179,-14
-366,160,-3
-361,166,-8
-393,172,-15
-382,186,-11
-369,170,-16
-366,174,-5
-373,168,-13
-363,185,-1
-369,174,-2
-360,174,-16
-383,176,-5
-380,168,-4
-358,173,0
-360,170,-8
-364,162,3
-357,179,0
-376,152,-18
-357,164,-2
-373,171,-9
-381,173,7
-373,161,2
-367,167,-12
-367,177,4
-357,165,-3
-371,170,0
-361,179,-15
-383,166,-1
-366,169,2
-369,165,-13
-379,166,5
-364,167,-8
-379,172,11
-376,181,-9
-366,171,-14
-378,186,-1
-368,161,-20
-380,172,5
